Model,Souce,Comment,dependable,lasts long,value for money,quality fit and finish,attractive styling,safe,retains resale value,driver comfort,fun to drive,advanced features,responsive handling,prestigious,dealerships,fuel efficient,quick acceleration,environmentally friendly,affordable
Sportage,Cars,"The car is great so far. My only concern is that it has less cargo room than my previous vehicle.
Comfortable to drive and looks great.",0.8534966111183167,0.472126841545105,0.8412739038467407,0.9814886450767517,0.996741533279419,0.3437688648700714,0.6397640705108643,0.8675165772438049,0.9976340532302856,0.48504534363746643,0.9876152276992798,0.7735044360160828,0.09897153079509735,0.1493569016456604,0.08260178565979004,0.03206785023212433,0.502661406993866
Sportage,Cars,"I drive 70+ miles a day on highway. Safety in snow is amazing. Beautiful, sporty SUV, highly recommend. Tons of room for Family and luggage / groceries. Awesome warranty!",0.9977307319641113,0.8893073201179504,0.9990644454956055,0.9978871941566467,0.998235821723938,0.995261013507843,0.9527016878128052,0.9116271734237671,0.9990141987800598,0.9904977679252625,0.9950084686279297,0.9978048205375671,0.011541214771568775,0.47060972452163696,0.5065024495124817,0.3010941743850708,0.7737528681755066
Sportage,Cars,"This is our 3rd Kia and it's been just as great as the last two. The quality and reliability are second to none. 
Highly recommend!",0.9994361400604248,0.9688525795936584,0.9958092570304871,0.9904013276100159,0.8450257778167725,0.9316191673278809,0.989241898059845,0.3739855885505676,0.8410127758979797,0.16783154010772705,0.8208023905754089,0.9917545318603516,0.04767667502164841,0.4246503412723541,0.41080307960510254,0.1702832728624344,0.6399422287940979
Sportage,Cars,"It's just what I needed comfort wise, dependability, looks.  I felt very safe when driving in this deep snow.  It took me right up the several steep hills that I must use to get into Mansfield.",0.9970267415046692,0.5592187643051147,0.9981573820114136,0.9981018304824829,0.9988861680030823,0.9934417009353638,0.9555218815803528,0.9750461578369141,0.9494419097900391,0.1937606930732727,0.9957448244094849,0.9478864073753357,0.023654790595173836,0.6396252512931824,0.053106628358364105,0.3376999497413635,0.9324085116386414
Sportage,Cars,"The. compact SUV Kia Sportage is so huge on performance, comfort and reliability to the point I had to purchase another one.This time I upgraded to an S to increase the comfort and overall driving experience as I drive for  a living.  With its V6 engine as opposed to a 4, you have a smooth ride, adjustable seats, seat warmers and fell like you are in a luxury SUV instead of a compact! It has 3 adjustable drive modes (I like the Sport mode option) My first Sportage had turned 10 years old and still going with nearly 250,000 mikes on it! So worth your investment! Go test drive one and you won’t regret it!",0.9968616962432861,0.6417301893234253,0.9921047687530518,0.9866051077842712,0.9470434784889221,0.48372286558151245,0.97708660364151,0.9665325284004211,0.9966065287590027,0.9875096678733826,0.9908347725868225,0.9791160821914673,0.06828809529542923,0.09982579201459885,0.37345898151397705,0.06440401822328568,0.26236051321029663
Sportage,Cars,"You feel like riding on a cloud.  If you get stuck in winter snows, this vehicle is wonderful in the snow and my kids love the reclining seats...",0.9962856769561768,0.385895699262619,0.9939385056495667,0.9980371594429016,0.9885096549987793,0.9923884868621826,0.9753801226615906,0.9822579026222229,0.9971205592155457,0.9931277632713318,0.9939772486686707,0.9813130497932434,0.012322239577770233,0.5734456777572632,0.3194422125816345,0.17596562206745148,0.906145453453064
Sportage,Cars,I upgraded my car from a 2016 Soul to the 2021 SportageBest decision I made by getting this vehicle. No high pressure sales or hidden fees,0.9913324117660522,0.7025254964828491,0.9974803328514099,0.9690832495689392,0.9745741486549377,0.9542291164398193,0.9824780821800232,0.8257532119750977,0.9350407719612122,0.9903008341789246,0.7218917608261108,0.9880213141441345,0.006120737176388502,0.5565225481987,0.507660984992981,0.34762728214263916,0.9783723950386047
Sportage,Cars,So far so good.  Brand new owner less than a week and less than 100 miles driven so far but love the features (that I've figured out so far...need to work on studying the manual...lol)  Great double sunroof and navigation system.  Love the wireless charging pad too.  This KIA Sportage is a very fine vehicle!,0.9973495006561279,0.21164678037166595,0.9973899722099304,0.9994373917579651,0.9972193241119385,0.9726516008377075,0.9749812483787537,0.8005744814872742,0.9920094609260559,0.9965121150016785,0.892320990562439,0.9972007274627686,0.04017185419797897,0.6709275245666504,0.4355039894580841,0.5024796724319458,0.9163101315498352
Sportage,Cars,Estamos muy contentos con nuestro nuevo vehículo. Tiene todos los adelantos que nosotros estábamos buscando. Queremos recomendarlo a nuestras amistades. Era nuestro deseo de ser propietarios de un Kia.,0.9670048952102661,0.551807165145874,0.8146830201148987,0.8058598041534424,0.9828824996948242,0.3515985310077667,0.9397538900375366,0.8729686141014099,0.9325961470603943,0.8526773452758789,0.9106595516204834,0.9599494338035583,0.06542389839887619,0.629983127117157,0.5079633593559265,0.32272642850875854,0.7525783777236938
Sportage,Cars,This is the second Sportage we have owned.  The size is perfect.  Plenty of leg room.  Love the multi-purpose screen on the dashboard.  Has plenty of pick up and go.  Easy to maneuver.  Great car,0.9948121309280396,0.6597235798835754,0.989925742149353,0.9981943964958191,0.9924589395523071,0.9506685137748718,0.9720144271850586,0.9695177674293518,0.9980098009109497,0.9536322951316833,0.9980044364929199,0.8642116189002991,0.09810525923967361,0.6174720525741577,0.9804967045783997,0.21538037061691284,0.8746742606163025
Sportage,Cars,Not worth the money I payed could of done much better elsewhere should of gone with the Chevy Equinox like I planned always go with your first choice,0.004722000565379858,0.6486256122589111,0.01378591451793909,0.006347990594804287,0.0016558407805860043,0.007466012146323919,0.0019012072589248419,0.8022924065589905,0.0023356664460152388,0.23610620200634003,0.1686381697654724,0.0013221011031419039,0.32094281911849976,0.021536197513341904,0.4986245036125183,0.011329546570777893,0.0028492233250290155
Sportage,Cars,"Downsizing from older Sorento, this sportage is just the right size. Just as much legroom, spacious, better on gas, easier to park. Great family size vehicle.",0.9769836068153381,0.6158981323242188,0.9982444643974304,0.995364785194397,0.9755438566207886,0.9462634325027466,0.968572199344635,0.9520145654678345,0.9573489427566528,0.40316811203956604,0.8169117569923401,0.9338138103485107,0.09972140938043594,0.9988109469413757,0.3470610976219177,0.9955604672431946,0.9718989133834839
Sportage,Cars,"I just finished out my lease of a 2018 Sportage and leased a new 2021 Sportage. I absolutely LOVE this car! I especially like the look of the grill and rims on the newer model!!! It is a beast in the snow. I also love the new,  standard features like Android Auto!",0.7360397577285767,0.04876800999045372,0.9097669124603271,0.9913821220397949,0.9989867210388184,0.6002874374389648,0.7632110118865967,0.046267446130514145,0.9987570643424988,0.004282972775399685,0.9436971545219421,0.9452124834060669,0.01166109275072813,0.19027066230773926,0.5935761332511902,0.09404514729976654,0.7415850758552551
Sportage,Cars,This car is comfortable. It has plenty of room.  The interior is beautifully designed. It has two USB ports. The dash is easy to learn.,0.9965596795082092,0.4438542127609253,0.9969692230224609,0.9993152618408203,0.9980352520942688,0.9971277713775635,0.9825170636177063,0.992628812789917,0.9970996975898743,0.7681120038032532,0.963464081287384,0.9719638228416443,0.08098241686820984,0.7588884830474854,0.031250353902578354,0.2579566240310669,0.9136767387390137
Sportage,Cars,"The vehicle definitely meets our needs for comfort, safety, and handling.  It has plenty of room for our family and we love the stylish looks.  This is the 3rd Kia we’ve owned.",0.951890766620636,0.2075602114200592,0.9797704815864563,0.9974651336669922,0.9993257522583008,0.9986096024513245,0.9102647304534912,0.9563666582107544,0.9810389876365662,0.866285502910614,0.9916700720787048,0.5351320505142212,0.0365452840924263,0.5043601989746094,0.21961283683776855,0.14139655232429504,0.7741665840148926
Sportage,Cars,"this vehicle  fits all my needs. And I enjoy driving it! If you want a sporty car, but don't want to break the bank this car is for you.",0.8879594802856445,0.20711232721805573,0.9836877584457397,0.9851426482200623,0.9909014105796814,0.439505010843277,0.9406610131263733,0.07690215855836868,0.999372124671936,0.9416069984436035,0.9773480296134949,0.9655246138572693,0.05132920667529106,0.04734499007463455,0.6030429005622864,0.012304767034947872,0.9843270778656006
Sportage,Cars,"This is my third Sportage SX, never a problem, fun to drive, best value in the market. I love the performance, and like my first two SX's I know it will be trouble free.",0.9995285272598267,0.7048937082290649,0.9991699457168579,0.9855292439460754,0.9787998795509338,0.9961317181587219,0.9964510798454285,0.8511207103729248,0.9995020031929016,0.27785244584083557,0.9881309270858765,0.9654136300086975,0.029209822416305542,0.6330541968345642,0.5147587656974792,0.16650550067424774,0.9990843534469604
Sportage,Cars,I love my Kia Sportage.  It has great gas milage and is comfortable riding.  It has many safety features and a large back up camera screen.,0.9992537498474121,0.6958286166191101,0.9966704845428467,0.9933240413665771,0.9923868775367737,0.9907608032226562,0.982839047908783,0.9780762791633606,0.9994781613349915,0.8081555366516113,0.997289776802063,0.895188570022583,0.03425228223204613,0.9985328316688538,0.4620424211025238,0.6725802421569824,0.8995600938796997
Sportage,Cars,So far I'm still learning about the beauty of my kia sportage. I'm excited about what I will discover it can do. And I'm looking forward to taking my lady on a ride.,0.5069074034690857,0.26607972383499146,0.8741661906242371,0.9238935708999634,0.9864360094070435,0.06221022084355354,0.6224197149276733,0.3990711569786072,0.9775291681289673,0.47386014461517334,0.5976861119270325,0.9546039700508118,0.02195293828845024,0.27291634678840637,0.20589427649974823,0.03920191898941994,0.7195708155632019
Sportage,Cars,"I love everything about it. I love the style and all the essentials that come with it. I just love it! Touchscreen radio, hands free phone calls and its all wheel drive which what I need, because of where I live. Need it for the snow.",0.996708333492279,0.7157976031303406,0.9925084114074707,0.9968997240066528,0.9993175268173218,0.9779236316680908,0.9598586559295654,0.9419874548912048,0.9932911396026611,0.9797422885894775,0.9681798219680786,0.986426830291748,0.1556270271539688,0.5606512427330017,0.4177284836769104,0.3134534955024719,0.9213078618049622
Sportage,Cars,The car suits me well. It’s comfortable and fits week in parking spots. It also drove great in the snow we had last week! So far I am very happy with this car.,0.9993095993995667,0.6587858200073242,0.9952186346054077,0.9987486600875854,0.995500922203064,0.9949139952659607,0.9805467128753662,0.9892411828041077,0.9983210563659668,0.6417821645736694,0.9982465505599976,0.898478090763092,0.054625254124403,0.712725043296814,0.3447135090827942,0.24322549998760223,0.9162482619285583
Sportage,Cars,"It is very nice comfortable and roomie
Like the color rides smooth , just your basic car nothing fancy  nice features
Gas is great I this car",0.9954012632369995,0.5687070488929749,0.9807146787643433,0.037024643272161484,0.7596960663795471,0.9959977269172668,0.9595503807067871,0.9905540943145752,0.9948422908782959,0.000838069652672857,0.9984209537506104,0.0007377567235380411,0.14143764972686768,0.9969808459281921,0.21168017387390137,0.5286222100257874,0.9916512966156006
Sportage,Cars,"I love the way this car responds. It’s roomy, it responds immediately and hugs the road. I love all the features and it’s super safe. The features like heated steering wheel and seats for winter and ac in the summer is great. Handles like a dream. Very responsive and reliable.  I can fit a ton of stuff in this car. It’s amazing. I just replaced my other Sportage with the newer model. Really good gas mileage, roomy and lumbar support makes long drives a piece of cake.",0.9993226528167725,0.9232500791549683,0.9979404807090759,0.9982471466064453,0.992155909538269,0.9995697736740112,0.9814159274101257,0.9880622029304504,0.999417245388031,0.9927031397819519,0.9991820454597473,0.9892631769180298,0.09083680063486099,0.9987194538116455,0.9889336824417114,0.9483343362808228,0.9256135821342468
Sportage,Cars,Met all of my needs and drives like a dream.  It is smooth driving down the road.  Love the navigation system and the radio.  It os wonderful.,0.9984961748123169,0.8959819078445435,0.9981124997138977,0.9989652633666992,0.9894742369651794,0.9968972206115723,0.9867387413978577,0.9951463341712952,0.9988248944282532,0.9570472240447998,0.9986082315444946,0.9799438714981079,0.11313522607088089,0.8386074900627136,0.353100448846817,0.44553032517433167,0.8826963305473328
Sportage,Cars,This purchase was perfect size for me and my 2 kids!!!! I see a lot of road trips in the near future! Thanks for making a great vehicle!,0.9944581985473633,0.7437095046043396,0.9974725246429443,0.997689425945282,0.9812762141227722,0.963080108165741,0.9727561473846436,0.9127345085144043,0.9913551807403564,0.5182042717933655,0.925381064414978,0.9795227646827698,0.024688363075256348,0.7964707016944885,0.309000164270401,0.24820531904697418,0.9445742964744568
Sportage,Cars,My car is fully loaded and it is beautiful (and RED!). It is very comfortable and drives very nicely.  It was hard to say good-bye to my 2012 Kia Sportage but this one is amazing.,0.9969481825828552,0.5926933884620667,0.9957835674285889,0.9994038343429565,0.9994509816169739,0.9901326894760132,0.9574002623558044,0.9957957863807678,0.9997633099555969,0.9980093836784363,0.999812126159668,0.9963642954826355,0.03524570167064667,0.7920628786087036,0.6815894842147827,0.17249828577041626,0.8747935891151428
Sportage,Cars,"This is a beautiful, well performing, comfortable,dependable vehicle. Best one so far!! Very roomy interior. Beautiful outside color and interior. My second Sportage and I absolutely love it!",0.9997542500495911,0.9986006617546082,0.9990154504776001,0.9993473887443542,0.9979732036590576,0.9996384382247925,0.990807294845581,0.9947317838668823,0.9981643557548523,0.9284201264381409,0.9998448491096497,0.9970588088035583,0.09633628278970718,0.9348228573799133,0.5978220105171204,0.2765236496925354,0.8639862537384033
Sportage,Cars,It is an excellent vehicle.  Love the style and over all performance.  It handles great with all the safety features as well.   Love the color.,0.9985246658325195,0.8291589617729187,0.9973785281181335,0.9973013997077942,0.9992734789848328,0.9993259310722351,0.9734940528869629,0.7590122818946838,0.9993391633033752,0.9844232201576233,0.9993809461593628,0.9874855875968933,0.11627431958913803,0.7255939245223999,0.8206326961517334,0.1820749193429947,0.7395471930503845
Sportage,Cars,"Lots of room..... the style is amazing, inside and out, and it handles very well on the road..... would recommend a Sportage to anyone..... Especially an EX !!!",0.996425211429596,0.27251777052879333,0.9965739250183105,0.998832106590271,0.9993230104446411,0.9741507172584534,0.9383249878883362,0.7711243629455566,0.9993435740470886,0.9625574946403503,0.9988048672676086,0.9953493475914001,0.016569368541240692,0.8855409622192383,0.06535413861274719,0.02518206648528576,0.7491110563278198
Sportage,Cars,"Love my new Sportage Turbo, has all the bells and whistles on it.  It almost seems to drive itself. Love the guys at the Kia dealership, thanks for all the help over the years.",0.990249514579773,0.2620116174221039,0.9610849618911743,0.9983806610107422,0.9948451519012451,0.968161940574646,0.9449544548988342,0.9822893738746643,0.999562680721283,0.999566376209259,0.9998615384101868,0.9435518383979797,0.9102219939231873,0.9127035140991211,0.9644657373428345,0.25564101338386536,0.7666657567024231
Sportage,Cars,"This vehicle is quite comfortable and drives so smoothly and responsively.  The interior is very roomy but still has the feel of a snug sports car. I couldn't be more pleased with the feel, the handling and especially the looks. The Nightfall package is really sharp and I've noticed several years turning as I drive past.  I couldn't be more pleased.",0.9997798800468445,0.6525448560714722,0.9959237575531006,0.9993743300437927,0.9993055462837219,0.9994959235191345,0.9759050011634827,0.9955113530158997,0.9996967911720276,0.9170239567756653,0.9997645020484924,0.9949120283126831,0.040108732879161835,0.5694518685340881,0.13291507959365845,0.10064738988876343,0.8654115796089172
CX-5,Cars,This car is so comfortable. QUIET! And stylish. I put a lot of mikes on my car and I want my commute to be quiet and comfortable and fuel efficient. This car has ALL THAT and enough power to pass on highways. The all wheel drive makes the car stick to the road in rain and snow.,0.9979596138000488,0.4778521955013275,0.995573878288269,0.9982737898826599,0.9987392425537109,0.9910271167755127,0.9784714579582214,0.996292769908905,0.9964487552642822,0.9917134046554565,0.9921941161155701,0.9948225617408752,0.028995715081691742,0.9949714541435242,0.12180344760417938,0.9857103228569031,0.8944083452224731
CX-5,Cars,I enjoy owning the Mazda CX-5. I previously had a 2018 Acadia.  The CX-5 is smaller but I find the trunk space has adequate amount of room for items. Since I did not need a 3rd row rather I needed a car with more trunk space this car has worked nicely. The only change I had to get use to was being closer to the ground as the Acadia is higher up. That hasn’t been too bad of an adjustment.,0.9936412572860718,0.6988317370414734,0.992073655128479,0.9822453856468201,0.965424656867981,0.9046428799629211,0.9837221503257751,0.8899196982383728,0.975771963596344,0.530498743057251,0.7825453281402588,0.9208419919013977,0.04893917217850685,0.5639615058898926,0.22035211324691772,0.4285145699977875,0.9271376729011536
CX-5,Cars,"I bought the Grand Touring, and it’s got everything I wanted in a new vehicle. Meets all my criteria and expectations! Still finding options that I didn’t know I had!",0.9669842720031738,0.22275659441947937,0.991203784942627,0.9985813498497009,0.9906240701675415,0.8903198838233948,0.8668975830078125,0.5553270578384399,0.9425247311592102,0.9805803298950195,0.8763387203216553,0.994412899017334,0.04515180364251137,0.6521736979484558,0.3916570842266083,0.1975417137145996,0.7889015078544617
CX-5,Cars,"After owning several Honda’s we wanted something with more power and a more luxurious interior.  The CX-5 turbo has met or exceeded our expectations.  If you are considering a CX-5, I highly recommend getting the Turbo AWD model.",0.9564935564994812,0.17480137944221497,0.9833171367645264,0.998183012008667,0.973307728767395,0.3983532190322876,0.9716902375221252,0.8117645382881165,0.976690948009491,0.997969388961792,0.9239313006401062,0.9952966570854187,0.07428350299596786,0.025292998179793358,0.6650379300117493,0.1865396648645401,0.31612706184387207
CX-5,Cars,The dashboard design is the best I’ve ever driven.  It’s comfortable.  It’s fun to drive and I’m hoping it has great reliability as the reviews say.,0.2458166480064392,0.6846956610679626,0.9774907231330872,0.9982198476791382,0.9974263906478882,0.9639028310775757,0.9839057922363281,0.9743497967720032,0.9990847706794739,0.9448845386505127,0.9841052293777466,0.9909486174583435,0.0381409153342247,0.3631908893585205,0.29281991720199585,0.06688917428255081,0.6524195075035095
CX-5,Cars,It’s zippy and holds tight to the road while offering finishes that are downright sexy. This is not your average mid-size SUV. The stitching alone separates it from its competitors and the Bose sound system is on point.  The tech is on par with any luxury vehicle I’ve driven in the past.,0.9997463226318359,0.6936445832252502,0.9929937124252319,0.9989517331123352,0.9982025027275085,0.9900783896446228,0.9578056931495667,0.7570915222167969,0.999822199344635,0.9851767420768738,0.9997150301933289,0.9968611001968384,0.011256556957960129,0.7288727760314941,0.9959177374839783,0.09443116188049316,0.00556331779807806
CX-5,Cars,"I traded my 2020 CX 5 for a 2021 and so thrilled with the newest model. They have refined the screen, tweak the transmission to where it’s really a joy to drive now.  The styling is great. It’s not too big, not too small, just right.",0.9759259819984436,0.22322684526443481,0.9497173428535461,0.9888091087341309,0.9992092847824097,0.670214831829071,0.6985389590263367,0.8846681714057922,0.9997276663780212,0.9981367588043213,0.9995459318161011,0.9768121838569641,0.035874657332897186,0.47658371925354004,0.7400729060173035,0.20378531515598297,0.8531383872032166
CX-5,Cars,"I owned a 2012 CX-9 for 5 years, and was quite impressed with its reliability, handling, and overall performance. This led me to consider the 2021 CX-5. I spent a considerable amount of time researching the professional reviews. I test drove one, the competitors, and decided it would be the best value for the money. I purchased a red touring, beige interior with AWD, and the 2.5 187 HP power plant. Not only is it stylish and fun to drive, it's safety ratings,  exterior and interior features give me a feeling of confidence. Room is a bit less but adequit. The interior is linear and well balanced. The 10.25"" infotainment is easy to read, but not user friendly. The ride is comfortable, stable, and QUIET. I'm 5'11"" and slide into the cockpit comfortably ready for take off. With sensible driving and 750 miles, mileage is well above 30 mpg. I would highly recommend the CX-5 for a small family, or a single person.",0.9995418190956116,0.7020984888076782,0.9989925026893616,0.9951263666152954,0.996851921081543,0.9763973951339722,0.9921474456787109,0.9425910115242004,0.9991389513015747,0.7479283213615417,0.9928721189498901,0.9115937352180481,0.04908943548798561,0.993227481842041,0.31138595938682556,0.2763878107070923,0.9913808107376099
CX-5,Cars,"Only owned the car for 3 days. It drives and rides great. It is very luxurious, like a more expensive car. So glad I chose this vehicle.",0.9966706037521362,0.24630001187324524,0.9899299144744873,0.9976159930229187,0.9912514090538025,0.9721215963363647,0.9634825587272644,0.9710049033164978,0.9987889528274536,0.984751284122467,0.9988914728164673,0.9944796562194824,0.0232632327824831,0.4630938172340393,0.5437972545623779,0.024649180471897125,0.002045827452093363
CX-5,Cars,"This car is GREAT. Drives smooth, great pickup for the engine size, crisp interior, stylish exterior. The audio is crisp and when I put the seats down I can camp in the back (I'm 6' tall).",0.9996231198310852,0.40745022892951965,0.9994866847991943,0.9994335770606995,0.9995200634002686,0.9936403036117554,0.9915752410888672,0.9928128123283386,0.9995248317718506,0.9755018949508667,0.9996690154075623,0.9949891567230225,0.0968797504901886,0.9759560227394104,0.9941535592079163,0.14313428103923798,0.8968539834022522
CX-5,Cars,This car is spacious for a small family of four to five and convenient to drive and there is a lot of horse power when you needed,0.9982377290725708,0.3026828169822693,0.99750816822052,0.9971712231636047,0.9813757538795471,0.9919900298118591,0.9827701449394226,0.9921520948410034,0.9992389678955078,0.9495041370391846,0.9993976950645447,0.9773927927017212,0.054891880601644516,0.6712274551391602,0.9713879227638245,0.2246987670660019,0.9392685294151306
CX-5,Cars,I love it and get a lot of compliments on it. I will continue to deal  with Mazda in the future. I recommend this dealer to anyone.,0.9983699321746826,0.8896487951278687,0.9948680400848389,0.995350182056427,0.9964954257011414,0.9266310930252075,0.9896535277366638,0.7259393334388733,0.9883574843406677,0.6699739694595337,0.960269033908844,0.9904888272285461,0.7798823714256287,0.7105396389961243,0.6368173360824585,0.14298035204410553,0.864553689956665
CX-5,Cars,"Love the CX5, and now with the Turbo engine, it definitely has the Zoom-Zoom factor. I bought the Signature trim which has the Napa leather interior, very comfortable and I love driving it.",0.9910628199577332,0.4939883053302765,0.9877426624298096,0.9993693828582764,0.9942172765731812,0.9259198307991028,0.9548019170761108,0.983876645565033,0.9996618032455444,0.9970099925994873,0.9532991647720337,0.9894404411315918,0.01876472495496273,0.8893311619758606,0.9470743536949158,0.29550519585609436,0.8320046067237854
CX-5,Cars,The Mazda CX-5 is well designed and the electronics are user -friendly.  It’s also easy to drive and comfortable.  I would highly recommend it to anyone looking for an affordable and impressive looking car.,0.9859000444412231,0.0637158751487732,0.9981228709220886,0.99659663438797,0.9980614185333252,0.9634584784507751,0.9487338662147522,0.97320955991745,0.9991106986999512,0.26887258887290955,0.9988483190536499,0.17714925110340118,0.06046967953443527,0.6959564089775085,0.28291231393814087,0.19244979321956635,0.9968317747116089
CX-5,Cars,This car is perfect. Plenty of leg room in the back and trunk space. I really like all the sensors.  Lane assist is awesome.  And a great back up camera.  Love my new car.  Sales rep was very kind and helpful.  She made the process so easy.,0.9983020424842834,0.6081169843673706,0.9987818002700806,0.9993748664855957,0.9966797828674316,0.9987151026725769,0.9880877137184143,0.9883252382278442,0.9982268214225769,0.9936972260475159,0.9889015555381775,0.9929925799369812,0.5270641446113586,0.8786253929138184,0.6550847887992859,0.41107645630836487,0.9286646842956543
CX-5,Cars,"Had the car for 4 days and so far, it has exceeded our expectations.so many safety features and entertainment options. Handles great. Happy with purchase",0.997349202632904,0.9538156986236572,0.9950326085090637,0.9937233924865723,0.9750872254371643,0.996317446231842,0.9612547159194946,0.916898787021637,0.9983853101730347,0.9914224743843079,0.9982830286026001,0.9806921482086182,0.19949282705783844,0.4190119802951813,0.396199107170105,0.26250895857810974,0.757167398929596
CX-5,Cars,"I purchased the Mazda CX-5 Carbon Edition in early May - I could not be more pleased with my purchase. The paint color is unique and eye catching, and the interior is on par with vehicles that cost $15-20K more. The CX-5 has plenty of room in both the front and back, and it has ample trunk space. At this price point, there is no competitor that comes close to matching the CX-5.",0.9827765226364136,0.25930216908454895,0.9983417391777039,0.9993652105331421,0.9993655681610107,0.8359007239341736,0.9528141617774963,0.7896523475646973,0.9820877313613892,0.917290985584259,0.7489244937896729,0.9857033491134644,0.05645063892006874,0.556929886341095,0.37807586789131165,0.8672923445701599,0.9789313077926636
CX-5,Cars,"This CX-5 is my fourth; this Mazda is my seventh. My 2019 and 2021 CX-5s have the all-around safety features. I won't drive a vehicle without these. The CX-5s are comfortable, stylish inside and out, powerful when you need it, reliable, great on gas mileage, easy to handle. No better vehicle out there -- for the safety and money.",0.9996472597122192,0.6982578039169312,0.9983607530593872,0.9980953931808472,0.9992175102233887,0.9985681176185608,0.9803902506828308,0.9752513766288757,0.9989623427391052,0.5648592114448547,0.999590277671814,0.9633658528327942,0.040559593588113785,0.9993728399276733,0.6538721919059753,0.9884192943572998,0.9686010479927063
CX-5,Cars,"Perfect size, smooth drive, definitely stylish. This vehicle is equipped with so many features. This one’s a keeper!
I highly recommend stopping by your nearest dealer and taking one for a test drive.",0.9979576468467712,0.6879234313964844,0.9966536164283752,0.9981729984283447,0.9995808005332947,0.9833678603172302,0.9925190806388855,0.9915850162506104,0.9996825456619263,0.9954235553741455,0.9997787475585938,0.9974545836448669,0.8602741956710815,0.897001326084137,0.9744980335235596,0.13999837636947632,0.8448817133903503
CX-5,Cars,"This car is a dream come true for me. It has plenty of fun entertainment features to make me happy without overwhelming me with too much on my dash at once. I test drove a Rav4 and while it was a nice car as well, the dash reminded me of a space ship b/c there was so much going on at once and I struggled to even locate my current speed amongst everything else. With my Mazda I can opt to keep it simple or put more information up on my dash as I want and the speedometer is never part of that particular part of the dash area so no worries about not knowing how fast I'm going. it has wonderful cruise control features that make traveling long distances on the interstate a dream come true. It's stylish and comfortable with plenty of room. The front seats recline almost to a full lay down position which is an awesome feature for me since I enjoy napping in my car on my lunch break sometimes and it makes it so much more comfortable that way. The trunk space is plenty roomy for a small family with no kids, or one kid, and i love the one touch open and close feature. the backup camera is like watching a hi-def movie it's so clear and the safety features with the lane assist and even coupled with the back up camera sensors to warn you if someone is coming along your sides that you can't see quite yet, can't be beat. the back seats can fold down in three seperate ways so that you have versatile options for transporting larger items that won't fit just in the back hatch. I've had this car for about a month now and I don't have anything bad to say about it honestly. I love everything about it and I used to loathe driving and now I love it thanks to Mazda and my CX-5.",0.985668420791626,0.8190235495567322,0.9953193664550781,0.9990547895431519,0.9993851184844971,0.9907509684562683,0.9318883419036865,0.9936319589614868,0.9993743896484375,0.9773116111755371,0.9757298827171326,0.9806177616119385,0.15046527981758118,0.8881421089172363,0.5981202721595764,0.6309539079666138,0.9237335324287415
CX-5,Cars,"I bought the Signature edition and I love it!  There are so many safety features and it has higher ground clearance than my Honda CRV.  That is important in snowy Colorado. Plus, it's fun to drive!",0.9859207272529602,0.71391761302948,0.9921706914901733,0.9983937740325928,0.9972153902053833,0.9990679621696472,0.9839825630187988,0.8301619291305542,0.9997316002845764,0.9978843927383423,0.9822180271148682,0.9984036684036255,0.017895083874464035,0.4259576201438904,0.20883825421333313,0.19464842975139618,0.8873507380485535
CX-5,Cars,"Mazda has one of the highest, if not the highest,  safety record for SUV’s. I trade vehicles every 2-3 years, this is my 3rd Mazda, it’s the best vehicle I’ve ever owned.",0.9964545965194702,0.3757006824016571,0.9950675964355469,0.967302143573761,0.7738044261932373,0.9956696033477783,0.9812987446784973,0.7252941727638245,0.8762050271034241,0.6867766976356506,0.808171272277832,0.9847231507301331,0.06213656812906265,0.3825053870677948,0.15781404078006744,0.06730442494153976,0.7182713747024536
CX-5,Cars,"I own a Mazda 2016, and it’s the best car I have ever owned.  So naturally I wanted to stay with that model, just wanted an upgrade.",0.9105015993118286,0.011425616219639778,0.9680004119873047,0.6251091361045837,0.8912809491157532,0.41738542914390564,0.7349352240562439,0.17411595582962036,0.9787159562110901,0.6707361936569214,0.8228649497032166,0.9516347646713257,0.005280183162540197,0.5696830749511719,0.3074973523616791,0.10187715291976929,0.5264783501625061
CX-5,Cars,"Good looking, reliable, great performing vehicle. And oh so comfortable. Better than great sales experience at Wantagh Mazda. It’s got every feature you need and a few you never thought of. Very enjoyable car.",0.9991457462310791,0.9407387375831604,0.9948768615722656,0.9900749325752258,0.9988738894462585,0.9912537932395935,0.9848363995552063,0.9592022895812988,0.9981062412261963,0.9566657543182373,0.9960682392120361,0.9837246537208557,0.6269724369049072,0.6862620115280151,0.5539803504943848,0.11247715353965759,0.8697282671928406
CX-5,Cars,Interior and exterior are  elegant and sporty. Gas mileage is exceeding expectations now and the high tech features are fun and useful! Very quite rude!,0.5650004148483276,0.03928248584270477,0.9909335374832153,0.9929174780845642,0.9932472705841064,0.013410022482275963,0.9633185863494873,0.012808605097234249,0.9957994818687439,0.9799036383628845,0.6463896036148071,0.9764648675918579,0.0003556848969310522,0.948777437210083,0.06172976642847061,0.6705883741378784,0.6651532053947449
